ticker,fiscal_year,statement_type,item_id,item_name_vi,item_name_en,raw_value,currency,value_vnd,audit_status,collected_at,sign_rule_x,value_processor,value_status,sign_rule_y
KBC,2022,balance_sheet,bsa23,TÀI SẢN DÀI HẠN,LONG-TERM ASSETS,7232430000000.0,VND,7232430000000.0,audited,7/27/2026,always_positive,7232430000000.0,reported,always_positive
KBC,2022,balance_sheet,bsa24,Phải thu dài hạn,Long-term trade receivables,820574000000.0,VND,820574000000.0,audited,7/27/2026,always_positive,820574000000.0,reported,always_positive
KBC,2022,balance_sheet,bsa25,Phải thu khách hàng dài hạn,Long-term trade receivables from customers,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
KBC,2022,balance_sheet,bsa26,Phải thu nội bộ dài hạn,Long-term intercompany receivables,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
KBC,2022,balance_sheet,bsa27,Phải thu dài hạn khác,Other long-term receivables,672150000000.0,VND,672150000000.0,audited,7/27/2026,always_positive,672150000000.0,reported,always_positive
KBC,2022,balance_sheet,bsa28,Dự phòng phải thu dài hạn,Provision for doubtful LT receivable,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
KBC,2022,balance_sheet,bsa29,Tài sản cố định,Fixed assets,365388000000.0,VND,365388000000.0,audited,7/27/2026,always_positive,365388000000.0,reported,always_positive
KBC,2022,balance_sheet,bsa3,Tiền,Cash,1401510000000.0,VND,1401510000000.0,audited,7/27/2026,always_positive,1401510000000.0,reported,always_positive
KBC,2022,balance_sheet,bsa30,GTCL TSCĐ hữu hình,Tangible fixed assets,365334000000.0,VND,365334000000.0,audited,7/27/2026,always_positive,365334000000.0,reported,always_positive
KBC,2022,balance_sheet,bsa31,Nguyên giá TSCĐ hữu hình,Cost,722494000000.0,VND,722494000000.0,audited,7/27/2026,always_positive,722494000000.0,reported,always_positive
KBC,2022,balance_sheet,bsa32,Khấu hao lũy kế TSCĐ hữu hình,Accumulated depreciation,-357160000000.0,VND,-357160000000.0,audited,7/27/2026,contra_asset,-357160000000.0,reported,contra_asset
KBC,2022,balance_sheet,bsa33,GTCL tài sản thuê tài chính,Finance lease assets,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
KBC,2022,balance_sheet,bsa34,Nguyên giá tài sản thuê tài chính,Cost,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
KBC,2022,balance_sheet,bsa35,Khấu hao lũy kế tài sản thuê tài chính,Accumulated depreciation,0.0,VND,0.0,audited,7/27/2026,contra_asset,0.0,zero_reported,contra_asset
KBC,2022,balance_sheet,bsa36,GTCL tài sản cố định vô hình,Intangible fixed assets,54751657.0,VND,54751657.0,audited,7/27/2026,always_positive,54751657.0,reported,always_positive
KBC,2022,balance_sheet,bsa37,Nguyên giá TSCĐ vô hình,Cost,448175500.0,VND,448175500.0,audited,7/27/2026,always_positive,448175500.0,reported,always_positive
KBC,2022,balance_sheet,bsa38,Khấu hao lũy kế TSCĐ vô hình,Accumulated depreciation,-393423843.0,VND,-393423843.0,audited,7/27/2026,contra_asset,-393423843.0,reported,contra_asset
KBC,2022,balance_sheet,bsa39,Xây dựng cơ bản đang dang dở (trước 2015),Construction in progress (before 2015),0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
KBC,2022,balance_sheet,bsa4,Các khoản tương đương tiền,Cash equivalents,281638000000.0,VND,281638000000.0,audited,7/27/2026,always_positive,281638000000.0,reported,always_positive
KBC,2022,balance_sheet,bsa40,Giá trị ròng tài sản đầu tư,Investment properties,167567000000.0,VND,167567000000.0,audited,7/27/2026,always_positive,167567000000.0,reported,always_positive
KBC,2022,balance_sheet,bsa41,Nguyên giá tài sản đầu tư,Cost,255584000000.0,VND,255584000000.0,audited,7/27/2026,always_positive,255584000000.0,reported,always_positive
KBC,2022,balance_sheet,bsa42,Khấu hao lũy kế tài sản đầu tư,Accumulated depreciation,-88017280932.0,VND,-88017280932.0,audited,7/27/2026,contra_asset,-88017280932.0,reported,contra_asset
KBC,2022,balance_sheet,bsa43,Đầu tư dài hạn,Long-term investments,4697430000000.0,VND,4697430000000.0,audited,7/27/2026,always_positive,4697430000000.0,reported,always_positive
KBC,2022,balance_sheet,bsa44,Đầu tư vào các công ty con,Investments in subsidiaries,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
KBC,2022,balance_sheet,bsa45,Đầu tư vào các công ty liên kết,Investments in associates,4323950000000.0,VND,4323950000000.0,audited,7/27/2026,always_positive,4323950000000.0,reported,always_positive
KBC,2022,balance_sheet,bsa46,Đầu tư dài hạn khác,Other long-term investments,399500000000.0,VND,399500000000.0,audited,7/27/2026,always_positive,399500000000.0,reported,always_positive
KBC,2022,balance_sheet,bsa47,Dự phòng giảm giá đầu tư dài hạn,Provision for long-term investments,-26018164785.0,VND,-26018164785.0,audited,7/27/2026,contra_asset,-26018164785.0,reported,contra_asset
KBC,2022,balance_sheet,bsa48,Lợi thế thương mại (trước 2015),Goodwill (before 2015),0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
KBC,2022,balance_sheet,bsa49,Tài sản dài hạn khác,Other long-term assets,11674080002.0,VND,11674080002.0,audited,7/27/2026,always_positive,11674080002.0,reported,always_positive
KBC,2022,balance_sheet,bsa5,Đầu tư ngắn hạn,Short-term investments,2441800000000.0,VND,2441800000000.0,audited,7/27/2026,always_positive,2441800000000.0,reported,always_positive
KBC,2022,balance_sheet,bsa50,Trả trước dài hạn,Long-term prepayments,10398267573.0,VND,10398267573.0,audited,7/27/2026,always_positive,10398267573.0,reported,always_positive
KBC,2022,balance_sheet,bsa51,Thuế thu nhập hoãn lại,Deferred income tax assets,1275812429.0,VND,1275812429.0,audited,7/27/2026,always_positive,1275812429.0,reported,always_positive
KBC,2022,balance_sheet,bsa52,Các tài sản dài hạn khác,Other long-term assets,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
KBC,2022,balance_sheet,bsa53,TỔNG CỘNG TÀI SẢN,Total Assets,34906500000000.0,VND,34906500000000.0,audited,7/27/2026,always_positive,34906500000000.0,reported,always_positive
KBC,2022,balance_sheet,bsa54,NỢ PHẢI TRẢ,Liabilities,17061000000000.0,VND,17061000000000.0,audited,7/27/2026,always_positive,17061000000000.0,reported,always_positive
KBC,2022,balance_sheet,bsa55,Nợ ngắn hạn,Current liabilities,10684200000000.0,VND,10684200000000.0,audited,7/27/2026,always_positive,10684200000000.0,reported,always_positive
KBC,2022,balance_sheet,bsa56,Vay ngắn hạn,Short-term borrowings,3951380000000.0,VND,3951380000000.0,audited,7/27/2026,always_positive,3951380000000.0,reported,always_positive
KBC,2022,balance_sheet,bsa57,Phải trả người bán,Trade accounts payable,453108000000.0,VND,453108000000.0,audited,7/27/2026,always_positive,453108000000.0,reported,always_positive
KBC,2022,balance_sheet,bsa58,Người mua trả tiền trước,Advances from customers,877928000000.0,VND,877928000000.0,audited,7/27/2026,always_positive,877928000000.0,reported,always_positive
KBC,2022,balance_sheet,bsa59,Thuế và các khoản phải trả Nhà nước,Taxes and other payable to State Budget,145334000000.0,VND,145334000000.0,audited,7/27/2026,always_positive,145334000000.0,reported,always_positive
KBC,2022,balance_sheet,bsa6,Đầu tư ngắn hạn,Short-term investments,1862360000000.0,VND,1862360000000.0,audited,7/27/2026,always_positive,1862360000000.0,reported,always_positive
KBC,2022,balance_sheet,bsa60,Phải trả người lao động,Payable to employees,105757133.0,VND,105757133.0,audited,7/27/2026,always_positive,105757133.0,reported,always_positive
KBC,2022,balance_sheet,bsa61,Chi phí phải trả,Accrued expenses,1418510000000.0,VND,1418510000000.0,audited,7/27/2026,always_positive,1418510000000.0,reported,always_positive
KBC,2022,balance_sheet,bsa62,Phải trả nội bộ,Intercompany payables,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
KBC,2022,balance_sheet,bsa63,Phải trả về xây dựng cơ bản,Construction contract in progress payables,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
KBC,2022,balance_sheet,bsa64,Phải trả khác,Other payables,3829770000000.0,VND,3829770000000.0,audited,7/27/2026,always_positive,3829770000000.0,reported,always_positive
KBC,2022,balance_sheet,bsa65,Dự phòng các khoản phải trả ngắn hạn,Provision for ST liabilities,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
KBC,2022,balance_sheet,bsa66,"Quỹ khen thưởng, phúc lợi",Bonus and welfare funds,6954216309.0,VND,6954216309.0,audited,7/27/2026,always_positive,6954216309.0,reported,always_positive
KBC,2022,balance_sheet,bsa67,Nợ dài hạn,Long-term liabilities,6376830000000.0,VND,6376830000000.0,audited,7/27/2026,always_positive,6376830000000.0,reported,always_positive
KBC,2022,balance_sheet,bsa68,Phải trả nhà cung cấp dài hạn,Long-term trade payables,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
KBC,2022,balance_sheet,bsa69,Phải trả nội bộ dài hạn,Long-term intercompany payables,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
KBC,2022,balance_sheet,bsa7,Dự phòng giảm giá,Provision for diminution,-6226144519.0,VND,-6226144519.0,audited,7/27/2026,contra_asset,-6226144519.0,reported,contra_asset
KBC,2022,balance_sheet,bsa70,Phải trả dài hạn khác,Other long-term payables,18427188430.0,VND,18427188430.0,audited,7/27/2026,always_positive,18427188430.0,reported,always_positive
KBC,2022,balance_sheet,bsa71,Vay dài hạn,Long-term borrowings,3687090000000.0,VND,3687090000000.0,audited,7/27/2026,always_positive,3687090000000.0,reported,always_positive
KBC,2022,balance_sheet,bsa72,Thuế thu nhập hoãn lại,Deferred income tax liabilities,905605000000.0,VND,905605000000.0,audited,7/27/2026,always_positive,905605000000.0,reported,always_positive
KBC,2022,balance_sheet,bsa73,Dự phòng trợ cấp thôi việc,Provision for severance allowances,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
KBC,2022,balance_sheet,bsa74,Dự phòng các khoản nợ dài hạn,Provision for long-term liabilities,951967962.0,VND,951967962.0,audited,7/27/2026,always_positive,951967962.0,reported,always_positive
KBC,2022,balance_sheet,bsa76,Doanh thu chưa thực hiện,Deferred revenue,4408865613.0,VND,4408865613.0,audited,7/27/2026,always_positive,4408865613.0,reported,always_positive
KBC,2022,balance_sheet,bsa77,Quỹ phát triển khoa học công nghệ,Technology-science development fund,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
KBC,2022,balance_sheet,bsa78,Vốn chủ sở hữu,Owner's Equity,17845500000000.0,VND,17845500000000.0,audited,7/27/2026,signed,17845500000000.0,reported,signed
KBC,2022,balance_sheet,bsa79,Vốn và các quỹ,Capital and reserves,17845500000000.0,VND,17845500000000.0,audited,7/27/2026,always_positive,17845500000000.0,reported,always_positive
KBC,2022,balance_sheet,bsa8,Các khoản phải thu,Accounts receivable,10895900000000.0,VND,10895900000000.0,audited,7/27/2026,always_positive,10895900000000.0,reported,always_positive
KBC,2022,balance_sheet,bsa80,Vốn góp,Paid-in capital,7676050000000.0,VND,7676050000000.0,audited,7/27/2026,always_positive,7676050000000.0,reported,always_positive
KBC,2022,balance_sheet,bsa81,Thặng dư vốn cổ phần,Share premium,2743530000000.0,VND,2743530000000.0,audited,7/27/2026,always_positive,2743530000000.0,reported,always_positive
KBC,2022,balance_sheet,bsa82,Vốn khác,Owner's other capital,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
KBC,2022,balance_sheet,bsa83,Cổ phiếu quỹ,Treasury shares,0.0,VND,0.0,audited,7/27/2026,contra_asset,0.0,zero_reported,contra_asset
KBC,2022,balance_sheet,bsa84,Chênh lệch đánh giá lại tài sản,Differences upon asset revaluation,0.0,VND,0.0,audited,7/27/2026,signed,0.0,zero_reported,signed
KBC,2022,balance_sheet,bsa85,Chênh lệch tỷ giá,Foreign exchange differences,0.0,VND,0.0,audited,7/27/2026,signed,0.0,zero_reported,signed
KBC,2022,balance_sheet,bsa86,Quỹ đầu tư và phát triển,Investment and development funds,2223693823.0,VND,2223693823.0,audited,7/27/2026,always_positive,2223693823.0,reported,always_positive
KBC,2022,balance_sheet,bsa87,Quỹ dự phòng tài chính,Financial reserve funds,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
KBC,2022,balance_sheet,bsa89,Quỹ khác,Other funds,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
KBC,2022,balance_sheet,bsa9,Phải thu khách hàng,Trade accounts receivable,957697000000.0,VND,957697000000.0,audited,7/27/2026,always_positive,957697000000.0,reported,always_positive
KBC,2022,balance_sheet,bsa90,Lãi chưa phân phối,Undistributed earnings,5646310000000.0,VND,5646310000000.0,audited,7/27/2026,signed,5646310000000.0,reported,signed
KBC,2022,balance_sheet,bsa91,Quỹ hỗ trợ sắp xếp doanh nghiệp,Enterprise arrangement fund,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
KBC,2022,balance_sheet,bsa92,Vốn Ngân sách nhà nước và quỹ khác,Budget sources and other funds,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
KBC,2022,balance_sheet,bsa93,"Quỹ khen thưởng, phúc lợi (trước 2010)",Bonus and welfare funds (Before 2010),0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
KBC,2022,balance_sheet,bsa94,Vốn ngân sách nhà nước và quỹ khác,Budget sources and other funds,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
KBC,2022,balance_sheet,bsa95,Lợi ích của cổ đông thiểu số,Minority interests (Before 2015),0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
KBC,2022,balance_sheet,bsa96,Tổng cộng nguồn vốn,Total resource,34906500000000.0,VND,34906500000000.0,audited,7/27/2026,always_positive,34906500000000.0,reported,always_positive
KBC,2022,balance_sheet,bsb108,Đầu tư nắm giữ đến ngày đáo hạn,Held-to-maturity investment,585669000000.0,VND,585669000000.0,audited,7/27/2026,always_positive,585669000000.0,reported,always_positive
KBC,2022,balance_sheet,bsi141,Tài sản thiếu cần xử lý,Shortage of current assets waiting for solution,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
KBC,2022,balance_sheet,bss134,Vốn kinh doanh ở các đơn vị trực thuộc,Paid-in capital in wholly-owned subsidiaries,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
KBC,2022,cash_flow,cfa1,Lợi nhuận/(lỗ) trước thuế,Net profit/(loss) before tax,1696590000000.0,VND,1696590000000.0,audited,7/27/2026,signed,1696590000000.0,reported,signed
KBC,2022,cash_flow,cfa10,(Tăng)/giảm các khoản phải thu,(Increase)/decrease in receivables,-1510940000000.0,VND,-1510940000000.0,audited,7/27/2026,signed,-1510940000000.0,reported,signed
KBC,2022,cash_flow,cfa103,Phân bổ lợi thế thương mại,Amortization of goodwill,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
KBC,2022,cash_flow,cfa104,Các khoản điều chỉnh khác,Other adjustments,0.0,VND,0.0,audited,7/27/2026,signed,0.0,zero_reported,signed
KBC,2022,cash_flow,cfa105,(Tăng)/giảm chứng khoán kinh doanh,(Increase)/decrease in trading securities,0.0,VND,0.0,audited,7/27/2026,signed,0.0,zero_reported,signed
KBC,2022,cash_flow,cfa11,(Tăng)/giảm hàng tồn kho,(Increase)/decrease in inventories,-815005000000.0,VND,-815005000000.0,audited,7/27/2026,signed,-815005000000.0,reported,signed
KBC,2022,cash_flow,cfa12,Tăng/(giảm) các khoản phải trả,Increase/(decrease) in payables,1886530000000.0,VND,1886530000000.0,audited,7/27/2026,signed,1886530000000.0,reported,signed
KBC,2022,cash_flow,cfa13,(Tăng)/giảm chi phí trả trước,(Increase)/decrease in prepaid expenses,23823655326.0,VND,23823655326.0,audited,7/27/2026,signed,23823655326.0,reported,signed
KBC,2022,cash_flow,cfa14,Tiền lãi vay đã trả,Interest paid,-489747000000.0,VND,-489747000000.0,audited,7/27/2026,expense_negative,-489747000000.0,reported,expense_negative
KBC,2022,cash_flow,cfa15,Thuế thu nhập doanh nghiệp đã nộp,Corporate Income Tax paid,-172152000000.0,VND,-172152000000.0,audited,7/27/2026,expense_negative,-172152000000.0,reported,expense_negative
KBC,2022,cash_flow,cfa16,Tiền thu khác từ hoạt động kinh doanh,Other receipts from operating activities,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
KBC,2022,cash_flow,cfa17,Tiền chi khác cho hoạt động kinh doanh,Other payments on operating activities,0.0,VND,0.0,audited,7/27/2026,expense_negative,0.0,zero_reported,expense_negative
KBC,2022,cash_flow,cfa18,Lưu chuyển tiền tệ ròng từ các hoạt động sản xuất kinh doanh,Net cash inflows/(outflows) from operating activities,-1217560000000.0,VND,-1217560000000.0,audited,7/27/2026,signed,-1217560000000.0,reported,signed
KBC,2022,cash_flow,cfa19,"Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",Purchases of fixed assets and other long term assets,-274487000000.0,VND,-274487000000.0,audited,7/27/2026,expense_negative,-274487000000.0,reported,expense_negative
KBC,2022,cash_flow,cfa2,Khấu hao TSCĐ và BĐSĐT,Depreciation and amortization,76156349325.0,VND,76156349325.0,audited,7/27/2026,always_positive,76156349325.0,reported,always_positive
KBC,2022,cash_flow,cfa20,"Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",Proceeds from disposal of fixed assets,590909091.0,VND,590909091.0,audited,7/27/2026,always_positive,590909091.0,reported,always_positive
KBC,2022,cash_flow,cfa21,"Tiền chi cho vay, mua các công cụ nợ của đơn vị khác","Loans granted, purchases of debt instruments",-2998290000000.0,VND,-2998290000000.0,audited,7/27/2026,expense_negative,-2998290000000.0,reported,expense_negative
KBC,2022,cash_flow,cfa22,"Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác","Collection of loans, proceeds from sales of debts instruments",2950000000000.0,VND,2950000000000.0,audited,7/27/2026,always_positive,2950000000000.0,reported,always_positive
KBC,2022,cash_flow,cfa23,Tiền chi đầu tư góp vốn vào đơn vị khác,Investments in other entities,-665969000000.0,VND,-665969000000.0,audited,7/27/2026,expense_negative,-665969000000.0,reported,expense_negative
KBC,2022,cash_flow,cfa24,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,Proceeds from divestment in other entities,243880000000.0,VND,243880000000.0,audited,7/27/2026,always_positive,243880000000.0,reported,always_positive
KBC,2022,cash_flow,cfa25,"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",Dividends and interest received,221053000000.0,VND,221053000000.0,audited,7/27/2026,signed,221053000000.0,reported,signed
KBC,2022,cash_flow,cfa26,Lưu chuyển tiền thuần từ hoạt động đầu tư,Net cash inflows/(outflows) from investing activities,-523225000000.0,VND,-523225000000.0,audited,7/27/2026,signed,-523225000000.0,reported,signed
KBC,2022,cash_flow,cfa27,"Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",Proceeds from issue of shares,334719000000.0,VND,334719000000.0,audited,7/27/2026,always_positive,334719000000.0,reported,always_positive
KBC,2022,cash_flow,cfa28,"Tiền chi trả vốn góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành",Payments for share returns and repurchases,0.0,VND,0.0,audited,7/27/2026,expense_negative,0.0,zero_reported,expense_negative
KBC,2022,cash_flow,cfa29,Tiền thu được các khoản đi vay,Proceeds from loans,1992470000000.0,VND,1992470000000.0,audited,7/27/2026,always_positive,1992470000000.0,reported,always_positive
KBC,2022,cash_flow,cfa3,Chi phí dự phòng,Provisions,34158244175.0,VND,34158244175.0,audited,7/27/2026,signed,34158244175.0,reported,signed
KBC,2022,cash_flow,cfa30,Tiền trả nợ gốc vay,Repayment of loans,-1465570000000.0,VND,-1465570000000.0,audited,7/27/2026,expense_negative,-1465570000000.0,reported,expense_negative
KBC,2022,cash_flow,cfa31,Tiền trả nợ gốc thuê tài chính,Finance lease principal payments,0.0,VND,0.0,audited,7/27/2026,expense_negative,0.0,zero_reported,expense_negative
KBC,2022,cash_flow,cfa32,"Cổ tức, lợi nhuận đã trả cho chủ sở hữu",Dividends paid,-158860000.0,VND,-158860000.0,audited,7/27/2026,signed,-158860000.0,reported,signed
KBC,2022,cash_flow,cfa33,Tiền lãi đã nhận,"Interests, dividends, profits received",0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
KBC,2022,cash_flow,cfa34,Lưu chuyển tiền thuần từ hoạt động tài chính,Net cash inflows/(outflows) from financing activities,861455000000.0,VND,861455000000.0,audited,7/27/2026,signed,861455000000.0,reported,signed
KBC,2022,cash_flow,cfa35,Lưu chuyển tiền thuần trong kỳ,Net increase in cash and cash equivalents,-879329000000.0,VND,-879329000000.0,audited,7/27/2026,signed,-879329000000.0,reported,signed
KBC,2022,cash_flow,cfa36,Tiền và tương đương tiền đầu kỳ,Cash and cash equivalents at the beginning of period,2562480000000.0,VND,2562480000000.0,audited,7/27/2026,always_positive,2562480000000.0,reported,always_positive
KBC,2022,cash_flow,cfa37,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Effect of foreign exchange differences,0.0,VND,0.0,audited,7/27/2026,signed,0.0,zero_reported,signed
KBC,2022,cash_flow,cfa38,Tiền và tương đương tiền cuối kỳ,Cash and cash equivalents at the end of period,1683150000000.0,VND,1683150000000.0,audited,7/27/2026,always_positive,1683150000000.0,reported,always_positive
KBC,2022,cash_flow,cfa4,Lãi/lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Unrealized foreign exchange gain/(loss),0.0,VND,0.0,audited,7/27/2026,signed,0.0,zero_reported,signed
KBC,2022,cash_flow,cfa5,Lãi/(lỗ) từ thanh lý tài sản cố định,Profit/loss from liquidating fixed assets,0.0,VND,0.0,audited,7/27/2026,signed,0.0,zero_reported,signed
KBC,2022,cash_flow,cfa6,(Lãi)/lỗ từ hoạt động đầu tư,Profit/loss from investing activities,-2527060000000.0,VND,-2527060000000.0,audited,7/27/2026,signed,-2527060000000.0,reported,signed
KBC,2022,cash_flow,cfa7,Chi phí lãi vay,Interest expense,580086000000.0,VND,580086000000.0,audited,7/27/2026,signed,580086000000.0,reported,signed
KBC,2022,cash_flow,cfa8,Thu lãi và cổ tức,Interest income and dividend,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
KBC,2022,cash_flow,cfa9,Lợi nhuận/(lỗ) từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Operating profit/(loss) before changes in Working Capital,-140075000000.0,VND,-140075000000.0,audited,7/27/2026,signed,-140075000000.0,reported,signed
KBC,2022,income_statement,isa1,Doanh thu bán hàng và cung cấp dịch vụ,Sales,1397480000000.0,VND,1397480000000.0,audited,7/27/2026,always_positive,1397480000000.0,reported,always_positive
KBC,2022,income_statement,isa10,Chi phí quản lý doanh nghiệp,General and admin expenses,-464460000000.0,VND,-464460000000.0,audited,7/27/2026,,-464460000000.0,reported,
KBC,2022,income_statement,isa102,Lãi/(lỗ) từ công ty liên doanh (từ năm 2015),Gain/(loss) from joint ventures (from 2015),2186820000000.0,VND,2186820000000.0,audited,7/27/2026,signed,2186820000000.0,reported,signed
KBC,2022,income_statement,isa11,Lãi/(lỗ) từ hoạt động kinh doanh,Operating profit/(loss),1686450000000.0,VND,1686450000000.0,audited,7/27/2026,signed,1686450000000.0,reported,signed
KBC,2022,income_statement,isa12,Thu nhập khác,Other incomes,21329080350.0,VND,21329080350.0,audited,7/27/2026,always_positive,21329080350.0,reported,always_positive
KBC,2022,income_statement,isa13,Chi phí khác,Other expenses,-11190277098.0,VND,-11190277098.0,audited,7/27/2026,expense_negative,-11190277098.0,reported,expense_negative
KBC,2022,income_statement,isa14,"Thu nhập khác, ròng",Net other income/(expenses),10138803252.0,VND,10138803252.0,audited,7/27/2026,always_positive,10138803252.0,reported,always_positive
KBC,2022,income_statement,isa15,Lãi/(lỗ) từ công ty liên doanh,Income from investments in other entities,0.0,VND,0.0,audited,7/27/2026,signed,0.0,zero_reported,signed
KBC,2022,income_statement,isa16,Lãi/(lỗ) trước thuế,Net accounting profit/(loss) before tax,1696590000000.0,VND,1696590000000.0,audited,7/27/2026,signed,1696590000000.0,reported,signed
KBC,2022,income_statement,isa17,Thuế thu nhập doanh nghiệp - hiện thời,Business income tax - current,-150203000000.0,VND,-150203000000.0,audited,7/27/2026,expense_negative,-150203000000.0,reported,expense_negative
KBC,2022,income_statement,isa18,Thuế thu nhập doanh nghiệp - hoãn lại,Business income tax - deferred,30146862792.0,VND,30146862792.0,audited,7/27/2026,expense_negative,30146862792.0,reported,expense_negative
KBC,2022,income_statement,isa19,Chi phí thuế thu nhập doanh nghiệp,Corporate income tax expenses,-120056000000.0,VND,-120056000000.0,audited,7/27/2026,expense_negative,-120056000000.0,reported,expense_negative
KBC,2022,income_statement,isa2,Các khoản giảm trừ doanh thu,Sales deductions,-447210000000.0,VND,-447210000000.0,audited,7/27/2026,expense_negative,-447210000000.0,reported,expense_negative
KBC,2022,income_statement,isa20,Lãi/(lỗ) thuần sau thuế,Net profit/(loss) after tax,1576530000000.0,VND,1576530000000.0,audited,7/27/2026,signed,1576530000000.0,reported,signed
KBC,2022,income_statement,isa21,Lợi ích của cổ đông thiểu số,Minority interests,50177960703.0,VND,50177960703.0,audited,7/27/2026,signed,50177960703.0,reported,signed
KBC,2022,income_statement,isa22,Lợi nhuận của Cổ đông của Công ty mẹ,Attributable to parent company,1526350000000.0,VND,1526350000000.0,audited,7/27/2026,signed,1526350000000.0,reported,signed
KBC,2022,income_statement,isa23,Lãi cơ bản trên cổ phiếu (VND),EPS basic (VND),1993.0,VND,1993.0,audited,7/27/2026,signed,1993.0,reported,signed
KBC,2022,income_statement,isa24,Lãi trên cổ phiếu pha loãng (VND),EPS diluted (VND),1993.0,VND,1993.0,audited,7/27/2026,signed,1993.0,reported,signed
KBC,2022,income_statement,isa3,Doanh thu thuần,Net sales,950266000000.0,VND,950266000000.0,audited,7/27/2026,always_positive,950266000000.0,reported,always_positive
KBC,2022,income_statement,isa4,Giá vốn hàng bán,Cost of sales,-684515000000.0,VND,-684515000000.0,audited,7/27/2026,expense_negative,-684515000000.0,reported,expense_negative
KBC,2022,income_statement,isa5,Lợi nhuận gộp,Gross Profit,265751000000.0,VND,265751000000.0,audited,7/27/2026,signed,265751000000.0,reported,signed
KBC,2022,income_statement,isa6,Doanh thu hoạt động tài chính,Financial income,339652000000.0,VND,339652000000.0,audited,7/27/2026,always_positive,339652000000.0,reported,always_positive
KBC,2022,income_statement,isa7,Chi phí tài chính,Financial expenses,-595405000000.0,VND,-595405000000.0,audited,7/27/2026,expense_negative,-595405000000.0,reported,expense_negative
KBC,2022,income_statement,isa8,Chi phí lãi vay,Interest expenses,-522875000000.0,VND,-522875000000.0,audited,7/27/2026,expense_negative,-522875000000.0,reported,expense_negative
KBC,2022,income_statement,isa9,Chi phí bán hàng,Selling expenses,-45914808918.0,VND,-45914808918.0,audited,7/27/2026,expense_negative,-45914808918.0,reported,expense_negative
KBC,2023,balance_sheet,bsa1,TÀI SẢN NGẮN HẠN,CURRENT ASSETS,25029400000000.0,VND,25029400000000.0,audited,7/27/2026,always_positive,25029400000000.0,reported,always_positive
KBC,2023,balance_sheet,bsa10,Trả trước người bán,Prepayments to suppliers,3273090000000.0,VND,3273090000000.0,audited,7/27/2026,always_positive,3273090000000.0,reported,always_positive
